2.003657817840576172e+00 1.394268125000000000e+06
3.547145843505859375e+00 1.361740750000000000e+06
5.135902643203735352e+00 1.328049125000000000e+06
6.975483417510986328e+00 1.301115625000000000e+06
8.679394960403442383e+00 1.280098000000000000e+06
1.033448147773742676e+01 1.264204500000000000e+06
1.187354683876037598e+01 1.253602125000000000e+06
1.367664361000061035e+01 1.239900125000000000e+06
1.518705987930297852e+01 1.230142125000000000e+06
1.678134417533874512e+01 1.218867250000000000e+06
1.872447538375854492e+01 1.210495875000000000e+06
2.051592516899108887e+01 1.199342625000000000e+06
2.202403998374938965e+01 1.192080000000000000e+06
2.365598011016845703e+01 1.180503500000000000e+06
2.545957231521606445e+01 1.173995000000000000e+06
2.699060702323913574e+01 1.158879875000000000e+06
2.862835025787353516e+01 1.148204500000000000e+06
3.045994257926940918e+01 1.130705625000000000e+06
3.202646923065185547e+01 1.118692000000000000e+06
3.362064671516418457e+01 1.097996750000000000e+06
3.527673220634460449e+01 1.079103000000000000e+06
3.692669391632080078e+01 1.054404750000000000e+06
3.838116097450256348e+01 1.026528687500000000e+06
4.015835976600646973e+01 9.910635000000000000e+05
4.182248234748840332e+01 9.541861250000000000e+05
4.314928889274597168e+01 9.190960000000000000e+05
4.410961055755615234e+01 8.930035625000000000e+05
4.506906771659851074e+01 8.937303125000000000e+05
4.610905241966247559e+01 8.879398750000000000e+05
4.711746001243591309e+01 8.623625000000000000e+05
4.826991581916809082e+01 8.513235000000000000e+05
4.930445861816406250e+01 9.014404375000000000e+05
5.024257659912109375e+01 8.793854375000000000e+05
5.118599247932434082e+01 9.057574375000000000e+05
5.305037832260131836e+01 8.566126875000000000e+05
5.411642479896545410e+01 8.556922500000000000e+05
5.579871726036071777e+01 8.398149375000000000e+05
5.727624368667602539e+01 8.662273750000000000e+05
5.899074983596801758e+01 8.216341250000000000e+05
6.084762954711914062e+01 8.297403750000000000e+05
6.247078156471252441e+01 8.284310000000000000e+05
6.401229739189147949e+01 8.424230000000000000e+05
6.575439572334289551e+01 8.412871250000000000e+05
6.736553215980529785e+01 8.423351250000000000e+05
6.902519106864929199e+01 8.665986875000000000e+05
7.078047394752502441e+01 8.306285000000000000e+05
7.262209439277648926e+01 8.488116875000000000e+05
7.443255090713500977e+01 8.263785000000000000e+05
7.590563344955444336e+01 8.616233750000000000e+05
7.757321977615356445e+01 8.287520625000000000e+05
7.939802837371826172e+01 8.834783125000000000e+05
8.094868063926696777e+01 8.054127500000000000e+05
8.259279775619506836e+01 8.442307500000000000e+05
8.441557598114013672e+01 7.943873750000000000e+05
8.609992241859436035e+01 8.325693750000000000e+05
8.768977475166320801e+01 8.028954375000000000e+05
8.934926939010620117e+01 8.444114375000000000e+05
9.121051573753356934e+01 8.533626875000000000e+05
9.276408648490905762e+01 7.875818750000000000e+05
9.442507266998291016e+01 8.340166250000000000e+05
9.622606801986694336e+01 8.188876875000000000e+05
9.793375706672668457e+01 8.040788125000000000e+05
9.953329682350158691e+01 8.299238750000000000e+05
1.011332144737243652e+02 8.721881875000000000e+05
1.029896190166473389e+02 8.084921875000000000e+05
1.047404356002807617e+02 8.417501250000000000e+05
1.063603885173797607e+02 8.187848750000000000e+05
1.079802412986755371e+02 8.218012500000000000e+05
1.098167102336883545e+02 8.133696250000000000e+05
1.113879418373107910e+02 8.303160625000000000e+05
1.130315430164337158e+02 7.791181250000000000e+05
1.147530379295349121e+02 8.489855625000000000e+05
1.164534430503845215e+02 7.611623125000000000e+05
1.179729049205780029e+02 8.037453750000000000e+05
1.196535329818725586e+02 7.832610625000000000e+05
1.213427267074584961e+02 8.349212500000000000e+05
1.229501693248748779e+02 7.909517500000000000e+05
1.245658175945281982e+02 8.322149375000000000e+05
1.263948066234588623e+02 8.171285625000000000e+05
1.279617621898651123e+02 8.524561875000000000e+05
1.295915844440460205e+02 7.941228750000000000e+05
1.313242006301879883e+02 8.230213125000000000e+05
1.330581514835357666e+02 7.932774375000000000e+05
1.345525970458984375e+02 8.314543125000000000e+05
1.361947243213653564e+02 7.984269375000000000e+05
1.379721183776855469e+02 8.065230000000000000e+05
1.394970927238464355e+02 7.961134375000000000e+05
1.412254858016967773e+02 8.112320625000000000e+05
1.430144934654235840e+02 7.843554375000000000e+05
1.446611728668212891e+02 7.994175000000000000e+05
1.461894903182983398e+02 7.745261875000000000e+05
1.478627481460571289e+02 7.961864375000000000e+05
1.496279392242431641e+02 7.619561875000000000e+05
1.512380120754241943e+02 8.100782500000000000e+05
1.527796280384063721e+02 7.773280000000000000e+05
1.546330757141113281e+02 7.986076875000000000e+05
1.561807250976562500e+02 8.451875000000000000e+05
1.577842016220092773e+02 7.514055000000000000e+05
1.595739314556121826e+02 8.148301250000000000e+05
1.612901995182037354e+02 7.885595625000000000e+05
1.628659806251525879e+02 8.237586875000000000e+05
1.644470918178558350e+02 7.881418125000000000e+05
1.660990555286407471e+02 8.455720000000000000e+05
1.675631721019744873e+02 7.763446875000000000e+05
1.692379572391510010e+02 8.439625625000000000e+05
1.709635839462280273e+02 7.799088125000000000e+05
1.725104608535766602e+02 7.716967500000000000e+05
1.741105594635009766e+02 7.951638125000000000e+05
1.759651672840118408e+02 7.825041875000000000e+05
1.775251376628875732e+02 7.934494375000000000e+05
1.790929684638977051e+02 7.846841250000000000e+05
1.808876965045928955e+02 7.689561250000000000e+05
1.824673993587493896e+02 7.993795625000000000e+05
1.839751083850860596e+02 7.361719375000000000e+05
1.857273769378662109e+02 7.883768125000000000e+05
1.874360122680664062e+02 7.157308125000000000e+05
1.889140167236328125e+02 7.646595625000000000e+05
1.905604257583618164e+02 7.615480000000000000e+05
1.921965992450714111e+02 8.508680625000000000e+05
1.936608514785766602e+02 7.588887500000000000e+05
1.954414513111114502e+02 7.962828125000000000e+05
1.971965608596801758e+02 7.814373125000000000e+05
1.988084168434143066e+02 7.681246250000000000e+05
2.004322690963745117e+02 7.761451250000000000e+05
2.022619571685791016e+02 8.433230000000000000e+05
2.040083034038543701e+02 7.678167500000000000e+05
2.055333757400512695e+02 8.020991250000000000e+05
2.072057766914367676e+02 7.863463750000000000e+05
2.090075836181640625e+02 8.307481875000000000e+05
2.104849996566772461e+02 7.628061250000000000e+05
2.120331957340240479e+02 7.922255625000000000e+05
2.138560776710510254e+02 7.984478125000000000e+05
2.153290388584136963e+02 8.195117500000000000e+05
2.171068623065948486e+02 7.670910625000000000e+05
2.187766757011413574e+02 7.922863750000000000e+05
2.204382789134979248e+02 7.725560000000000000e+05
2.220110709667205811e+02 7.803883125000000000e+05
2.236378970146179199e+02 7.917198125000000000e+05
2.253539736270904541e+02 7.447735000000000000e+05
2.267956836223602295e+02 8.112152500000000000e+05
2.284495868682861328e+02 7.404330625000000000e+05
2.300608162879943848e+02 8.231031875000000000e+05
2.315146291255950928e+02 7.685195000000000000e+05
2.332449982166290283e+02 7.819100000000000000e+05
2.350147659778594971e+02 7.866739375000000000e+05
2.365824246406555176e+02 7.907950625000000000e+05
2.381933903694152832e+02 7.461530000000000000e+05
2.400351958274841309e+02 8.228181250000000000e+05
2.415544600486755371e+02 7.372055000000000000e+05
2.431662166118621826e+02 7.702140625000000000e+05
2.449370808601379395e+02 7.544466875000000000e+05
2.466429216861724854e+02 7.791478125000000000e+05
2.482415435314178467e+02 7.618392500000000000e+05
2.499452550411224365e+02 7.686361875000000000e+05
2.517891094684600830e+02 7.874652500000000000e+05
2.533583090305328369e+02 8.081581875000000000e+05
2.549271409511566162e+02 7.562157500000000000e+05
2.567281806468963623e+02 8.038618125000000000e+05
2.583568725585937500e+02 7.506195000000000000e+05
2.598482739925384521e+02 7.914849375000000000e+05
2.616164569854736328e+02 7.584568125000000000e+05
2.633742251396179199e+02 7.932565625000000000e+05
2.648743386268615723e+02 7.672600625000000000e+05
2.664399662017822266e+02 7.996001250000000000e+05
2.681624708175659180e+02 7.636625625000000000e+05
2.696556756496429443e+02 7.978232500000000000e+05
2.712955968379974365e+02 7.384738750000000000e+05
2.729928171634674072e+02 7.577570625000000000e+05
2.745644955635070801e+02 7.433962500000000000e+05
2.762525019645690918e+02 7.924123125000000000e+05
2.781493747234344482e+02 7.255703125000000000e+05
2.798849613666534424e+02 7.827277500000000000e+05
2.813578991889953613e+02 7.582203750000000000e+05
2.830973544120788574e+02 7.415141250000000000e+05
2.848901469707489014e+02 7.750786250000000000e+05
2.864512388706207275e+02 7.110889375000000000e+05
2.879642395973205566e+02 7.947483750000000000e+05
2.890543403625488281e+02 7.509870000000000000e+05
2.900128045082092285e+02 8.049472500000000000e+05
2.909698193073272705e+02 7.754300625000000000e+05
2.919338381290435791e+02 8.182655625000000000e+05
2.930554418563842773e+02 7.749925000000000000e+05
2.940963037014007568e+02 8.291251250000000000e+05
2.950249264240264893e+02 7.605104375000000000e+05
2.959644005298614502e+02 7.798163750000000000e+05
2.977530338764190674e+02 7.582810625000000000e+05
2.989698145389556885e+02 7.830447500000000000e+05
3.005912225246429443e+02 7.401453750000000000e+05
3.020733983516693115e+02 7.660843750000000000e+05
3.038461875915527344e+02 7.459548125000000000e+05
3.056677217483520508e+02 7.439908125000000000e+05
3.071262674331665039e+02 7.452278125000000000e+05
